"HR_GENERAL","HR_GENERAL"
"Note: For hourly resource units, there are three valid types - Wind, Solar and Others."
"GeneratorKey","GeneratorName","Type","CommitmentShapeID","CommitmentShapeName","CommitmentMultiplier","DispatchShapeID","DispatchShapeName","DispatchMultiplier","CommitmentVariation(%)","CommitmentPdf","DispatchVariation(%)","DispatchPdf","Capacity(MW)","Spillage","IfEnableMultiBlock","ModelType","IfUseInvertLoadingRatio","InvertLoadingRatio","TargetCapacityFactor"
"18506","SSD Marion 1 LLC1PV-NT2","Solar","4984","PV_SSD Marion 1 LLC1PV-NT2_[18]","2","4984","PV_SSD Marion 1 LLC1PV-NT2_[18]","2","0","0","0","0","2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18507","SSD Marion 3 LLC1PV-NT2","Solar","4965","PV_SSD Marion 3 LLC1PV-NT2_[18]","2","4965","PV_SSD Marion 3 LLC1PV-NT2_[18]","2","0","0","0","0","2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18508","SSD Marion 5 LLC1PV-NT2","Solar","4986","PV_SSD Marion 5 LLC1PV-NT2_[18]","2","4986","PV_SSD Marion 5 LLC1PV-NT2_[18]","2","0","0","0","0","2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18509","SSD Marion 6 LLC1PV-NT2","Solar","4998","PV_SSD Marion 6 LLC1PV-NT2_[18]","2","4998","PV_SSD Marion 6 LLC1PV-NT2_[18]","2","0","0","0","0","2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18510","St Louis SolarW9319PV-NT2.2","Solar","4983","PV_St Louis SolarW9319PV-NT2.2_[18]","2.2","4983","PV_St Louis SolarW9319PV-NT2.2_[18]","2.2","0","0","0","0","2.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15694","ST_DIST_PV","Solar","4015","PV_ROADRUNNER SOLAR PLANT1PV-T20_[18]","20","4015","PV_ROADRUNNER SOLAR PLANT1PV-T20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14169","Star Point Wind","Wind","5238","WT_Star Point47WT98.7 A-1_[18]","98.7","5238","WT_Star Point47WT98.7 A-1_[18]","98.7","0","0","0","0","98.7",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16832","Starvation Ridge","Solar","4937","PV_Starvation RidgePVPV-NT10_[18]","6","4937","PV_Starvation RidgePVPV-NT10_[18]","6","0","0","0","0","6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19216","Stavely 349S DER Solar","Solar","5045","PV_Stavely 349S DER Solar 1PV-NT8.5_[18]","8.5","5045","PV_Stavely 349S DER Solar 1PV-NT8.5_[18]","8.5","0","0","0","0","8.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18511","Steel Bridge Solar LLCSTEELPV-NT2.3","Solar","4973","PV_Steel Bridge Solar LLCSTEELPV-NT2.3_[18]","2.3","4973","PV_Steel Bridge Solar LLCSTEELPV-NT2.3_[18]","2.3","0","0","0","0","2.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17666","Steel Solar","Solar","4898","PV_Steel Solar0PV-T40_[18]","40","4898","PV_Steel Solar0PV-T40_[18]","40","0","0","0","0","40",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13737","Stillwater Solar","Solar","4852","PV_Stillwater Enel1PV-NT20_[18]","20","4852","PV_Stillwater Enel1PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16930","Stillwater Wind","Wind","5476","WT_Stillwater Wind1WT80 A-1_[18]","80","5476","WT_Stillwater Wind1WT80 A-1_[18]","80","0","0","0","0","80",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16910","Stirling Wind","Wind","6078","WT_Glacier Winds Energy Two69WT103.5 B-1_[18]","115","6078","WT_Glacier Winds Energy Two69WT103.5 B-1_[18]","115","0","0","0","0","115",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16790","Storrie Solar","Solar","4534","PV_Storrie Solar1PV-NT1.88_[18]","1.88","4534","PV_Storrie Solar1PV-NT1.88_[18]","1.88","0","0","0","0","1.88",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18023","Strathmore 151S DER Solar 1","Solar","5055","PV_Strathmore 151S DER Solar 11PV-NT18_[18]","18","5055","PV_Strathmore 151S DER Solar 11PV-NT18_[18]","18","0","0","0","0","18",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18024","Strathmore 151S DER Solar 2","Solar","5069","PV_Strathmore 151S DER Solar 21PV-NT22.5_[18]","22.5","5069","PV_Strathmore 151S DER Solar 21PV-NT22.5_[18]","22.5","0","0","0","0","22.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17487","Strauss Wind Energy Project","Wind","6102","WT_Strauss Wind Energy Project1WT99 B-1_[18]","99","6102","WT_Strauss Wind Energy Project1WT99 B-1_[18]","99","0","0","0","0","99",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19270","Stroud Solar Station 1","Solar","4662","PV_Stroud Solar Station1PV-NT20_[18]","10","4662","PV_Stroud Solar Station1PV-NT20_[18]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19269","Stroud Solar Station 2","Solar","4662","PV_Stroud Solar Station1PV-NT20_[18]","10","4662","PV_Stroud Solar Station1PV-NT20_[18]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16873","Sukunka Wind","Wind","5223","WT_Sukunka Wind Energy1WT15 A-1_[18]","15","5223","WT_Sukunka Wind Energy1WT15 A-1_[18]","15","0","0","0","0","15",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18512","SulusSolar17SS17PV-NT3.1","Solar","5005","PV_SulusSolar17SS17PV-NT3.1_[18]","3.1","5005","PV_SulusSolar17SS17PV-NT3.1_[18]","3.1","0","0","0","0","3.1",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18513","SulusSolar2222PV-NT3","Solar","4995","PV_SulusSolar2222PV-NT3_[18]","3","4995","PV_SulusSolar2222PV-NT3_[18]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18514","SulusSolar25SS25PV-NT2.2","Solar","4999","PV_SulusSolar25SS25PV-NT2.2_[18]","2.2","4999","PV_SulusSolar25SS25PV-NT2.2_[18]","2.2","0","0","0","0","2.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18515","SulusSolar28SS28PV-NT3","Solar","4972","PV_SulusSolar28SS28PV-NT3_[18]","3","4972","PV_SulusSolar28SS28PV-NT3_[18]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18516","SulusSolar29SS29PV-NT2.6","Solar","5011","PV_SulusSolar29SS29PV-NT2.6_[18]","2.6","5011","PV_SulusSolar29SS29PV-NT2.6_[18]","2.6","0","0","0","0","2.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18517","SulusSolar3333PV-NT3","Solar","5012","PV_SulusSolar3333PV-NT3_[18]","3","5012","PV_SulusSolar3333PV-NT3_[18]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18518","SulusSolar35SS35PV-NT3","Solar","4991","PV_SulusSolar35SS35PV-NT3_[18]","3","4991","PV_SulusSolar35SS35PV-NT3_[18]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17053","Summer Wheat Solar Farm","Solar","4661","PV_Summer Wheat Solar Farm1PV-NT18.5_[18]","18.5","4661","PV_Summer Wheat Solar Farm1PV-NT18.5_[18]","18.5","0","0","0","0","18.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"5280","SummerviewG1","Wind","5405","WT_Summerview 1 (IEW1)1WT33 A-1_[18]","41.4","5405","WT_Summerview 1 (IEW1)1WT33 A-1_[18]","41.4","0","0","0","0","41.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"5455","SummerviewG2","Wind","5407","WT_Summerview 1 (IEW1)2WT33 A-1_[18]","27","5407","WT_Summerview 1 (IEW1)2WT33 A-1_[18]","27","0","0","0","0","27",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"5339","SummerviewG3","Wind","5437","WT_Glacier Winds Energy Two69WT103.5 A-1_[18]","42","5437","WT_Glacier Winds Energy Two69WT103.5 A-1_[18]","42","0","0","0","0","42",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"5338","SummerviewG4","Wind","5406","WT_Summerview 2 (IEW2)4WT33 A-1_[18]","24","5406","WT_Summerview 2 (IEW2)4WT33 A-1_[18]","24","0","0","0","0","24",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17512","Sun Harvest Solar","Solar","4713","PV_Sun Harvest Solar1PV-NT1.5_[18]","1.5","4713","PV_Sun Harvest Solar1PV-NT1.5_[18]","1.5","0","0","0","0","1.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17683","Sun Mountain","Solar","5107","PV_Sun Mountain1PV-T200_[18]","200","5107","PV_Sun Mountain1PV-T200_[18]","200","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18493","Sun Solar XVIII Agg","Solar","4736","PV_SunEdison Solar XVII Project 1 LLC (REUT Origination - Fiddl_[18]","9","4736","PV_SunEdison Solar XVII Project 1 LLC (REUT Origination - Fiddl_[18]","9","0","0","0","0","9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16149","Sun Streams 1","Solar","4160","PV_Sun Streams LLCGEN01PV150_[18]","150","4160","PV_Sun Streams LLCGEN01PV150_[18]","150","0","0","0","0","150",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17177","Sun Streams PVS","Solar","4178","PV_Sun Streams PVS1PV65_[18]","65","4178","PV_Sun Streams PVS1PV65_[18]","65","0","0","0","0","65",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17842","Sun Streams Solar 2PV-NT150","Solar","4154","PV_Sun Streams Solar 2PV-NT150_[18]","150","4154","PV_Sun Streams Solar 2PV-NT150_[18]","150","0","0","0","0","150",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"1649","SunCity","Solar","4571","PV_Sun City Solar Project1PV-NT20_[18]","20","4571","PV_Sun City Solar Project1PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18250","Sunnyside Solar LLCPV4.99","Solar","5032","PV_Sunnyside Solar LLCPV4.99_[18]","5","5032","PV_Sunnyside Solar LLCPV4.99_[18]","5","0","0","0","0","5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13534","SunPeak IID","Solar","4149","PV_Imperial Valley Solar1PV-NT23_[18]","23","4149","PV_Imperial Valley Solar1PV-NT23_[18]","23","0","0","0","0","23",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17779","Sunray 21PV-NT20","Solar","4411","PV_Sunray 21PV-NT20_[18]","20","4411","PV_Sunray 21PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17778","Sunray 31PV-NT13.8","Solar","4412","PV_Sunray 31PV-NT13.8_[18]","13.8","4412","PV_Sunray 31PV-NT13.8_[18]","13.8","0","0","0","0","13.8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17489","Sunset Reservoir - North Basin","Solar","4735","PV_Sunset Reservoir - North Basin1PV-NT4.5_[18]","4.5","4735","PV_Sunset Reservoir - North Basin1PV-NT4.5_[18]","4.5","0","0","0","0","4.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16165","Sunshine Valley","Solar","4155","PV_Sunshine Valley Solar 11PV-NT100_[18]","100","4155","PV_Sunshine Valley Solar 11PV-NT100_[18]","100","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17831","Sunstream Solar 11PV-NT150","Solar","4470","PV_Sunstream Solar 11PV-NT150_[18]","150","4470","PV_Sunstream Solar 11PV-NT150_[18]","150","0","0","0","0","150",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19160","Suntex SolarPVPV-NT10","Solar","4941","PV_Suntex SolarPVPV-NT10_[18]","10","4941","PV_Suntex SolarPVPV-NT10_[18]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15539","SWEETWATER","Solar","4894","PV_Sweetwater Solar LLC1PV-T80_[18]","80","4894","PV_Sweetwater Solar LLC1PV-T80_[18]","80","0","0","0","0","80",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"9232","SyncrudeCC-Total","Others","2058","AB_CG_GenericShape_2028","510","2058","AB_CG_GenericShape_2028","510","0","0","0","0","510",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"3064","TABER_WG1_1","Wind","5452","WT_Enmax Taber (TAB1)1WT40 A-1_[18]","39.6","5452","WT_Enmax Taber (TAB1)1WT40 A-1_[18]","39.6","0","0","0","0","39.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3016","TABER_WG2_2","Wind","5451","WT_Enmax Taber (TAB1)2WT41 A-1_[18]","41.8","5451","WT_Enmax Taber (TAB1)2WT41 A-1_[18]","41.8","0","0","0","0","41.8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"11309","TALEGA","Others","1","None","0","1","None","0","0","0","0","0","0",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16799","Taos Mesa Solar","Solar","4640","PV_Taos Mesa Solar1PV-T15_[18]","15","4640","PV_Taos Mesa Solar1PV-T15_[18]","15","0","0","0","0","15",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16441","TB Flats Wind I 1","Wind","5515","WT_TB Flats Wind I0WT307.5 A-1_[18]","102.5","5515","WT_TB Flats Wind I0WT307.5 A-1_[18]","102.5","0","0","0","0","102.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16440","TB Flats Wind I 2","Wind","5515","WT_TB Flats Wind I0WT307.5 A-1_[18]","102.5","5515","WT_TB Flats Wind I0WT307.5 A-1_[18]","102.5","0","0","0","0","102.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16439","TB Flats Wind I 3","Wind","5515","WT_TB Flats Wind I0WT307.5 A-1_[18]","102.5","5515","WT_TB Flats Wind I0WT307.5 A-1_[18]","102.5","0","0","0","0","102.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19206","TB Flats Wind II","Wind","5514","WT_TB Flats Wind II0WT195.7 A-1_[18]","191.7","5514","WT_TB Flats Wind II0WT195.7 A-1_[18]","191.7","0","0","0","0","191.7",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16119","Techren V 1","Solar","4562","PV_Techren 33PV-T100_[18]","200","4562","PV_Techren 33PV-T100_[18]","200","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16144","Techren V 2","Solar","4565","PV_Techren 144198PV-T300_[18]","200","4565","PV_Techren 144198PV-T300_[18]","200","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17624","Tecolte","Wind","5489","WT_Tecolte1WT271.68 A-1_[18]","271.7","5489","WT_Tecolte1WT271.68 A-1_[18]","271.7","0","0","0","0","271.7",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16993","Tehachapi WT 1","Wind","6097","WT_Phoenix1WT11.2 B-1_[18]","275","6097","WT_Phoenix1WT11.2 B-1_[18]","275","0","0","0","0","275",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17796","Tehachapi_Solar (Generic)PV-NT1003","Solar","4304","PV_Tehachapi_Solar (Generic)PV-NT1003_[18]","1003","4304","PV_Tehachapi_Solar (Generic)PV-NT1003_[18]","1003","0","0","0","0","1003",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17790","Tehachapi_Solar (Generic)PV-NT1153","Solar","4492","PV_Tehachapi_Solar (Generic)PV-NT1153_[18]","1153","4492","PV_Tehachapi_Solar (Generic)PV-NT1153_[18]","1153","0","0","0","0","1153",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17795","Tehachapi_Solar (Generic)PV-NT1247","Solar","4305","PV_Tehachapi_Solar (Generic)PV-NT1247_[18]","1247","4305","PV_Tehachapi_Solar (Generic)PV-NT1247_[18]","1247","0","0","0","0","1247",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17791","Tehachapi_Solar (Generic)PV-NT1277","Solar","4494","PV_Tehachapi_Solar (Generic)PV-NT1277_[18]","1277","4494","PV_Tehachapi_Solar (Generic)PV-NT1277_[18]","1277","0","0","0","0","1277",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17832","Temescal Canyon RV1PV-NT1.5","Solar","4129","PV_Temescal Canyon RV1PV-NT1.5_[18]","1.5","4129","PV_Temescal Canyon RV1PV-NT1.5_[18]","1.5","0","0","0","0","1.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18494","TEPC PV Agg Pima Co 1","Solar","4033","PV_Cogenra UASTP1PV-T1.1_[18]","7.4","4033","PV_Cogenra UASTP1PV-T1.1_[18]","7.4","0","0","0","0","7.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17347","TEPC_Mohave_PV2_Ag","Solar","4040","PV_Jacobson Solar1PV-NT4.4_[18]","1","4040","PV_Jacobson Solar1PV-NT4.4_[18]","1","0","0","0","0","1",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"17833","Tequesquite Landfill Solar Project1PV-NT7.5","Solar","4250","PV_Tequesquite Landfill Solar Project1PV-NT7.5_[18]","7.5","4250","PV_Tequesquite Landfill Solar Project1PV-NT7.5_[18]","7.5","0","0","0","0","7.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18359","TEXAS COMMUNITY SOLAR","Solar","4016","PV_TEXAS COMMUNITY SOLARPV-T3_[18]","3","4016","PV_TEXAS COMMUNITY SOLARPV-T3_[18]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18519","Thomas Creek SolarW9318PV-NT2.2","Solar","5038","PV_Thomas Creek SolarW9318PV-NT2.2_[18]","2.2","5038","PV_Thomas Creek SolarW9318PV-NT2.2_[18]","2.2","0","0","0","0","2.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13054","Three Mile Canyon","Wind","5299","WT_Threemile Canyon Wind I LLC1WT9.9 A-1_[18]","9.9","5299","WT_Threemile Canyon Wind I LLC1WT9.9 A-1_[18]","9.9","0","0","0","0","9.9",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"17085","Three Peaks Solar","Solar","4753","PV_Three Peaks Power LLC1PV-T80_[18]","80","4753","PV_Three Peaks Power LLC1PV-T80_[18]","80","0","0","0","0","80",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19284","Thunder Wolf PV","Solar","5117","PV_Thunder Wolf1PV-T200_[18]","200","5117","PV_Thunder Wolf1PV-T200_[18]","200","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13081","Thunderegg Solar","Solar","4945","PV_Thunderegg Solar Center1PV-NT10_[18]","10","4945","PV_Thunderegg Solar Center1PV-NT10_[18]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16721","Thurston Wind","Wind","5169","WT_Thurston Wind1WT152 A-1_[18]","152","5169","WT_Thurston Wind1WT152 A-1_[18]","152","0","0","0","0","152",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18520","Tickle Creek SolarW9317PV-NT1.9","Solar","5008","PV_Tickle Creek SolarW9317PV-NT1.9_[18]","1.9","5008","PV_Tickle Creek SolarW9317PV-NT1.9_[18]","1.9","0","0","0","0","1.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16414","Titan Solar","Solar","5123","PV_Titan1PV-T50_[18]","50","5123","PV_Titan1PV-T50_[18]","50","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17843","Titan Solar 1 Pseudo1PV-NT70","Solar","4081","PV_Titan Solar 1 Pseudo1PV-NT70_[18]","70","4081","PV_Titan Solar 1 Pseudo1PV-NT70_[18]","70","0","0","0","0","70",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3755","Top of the World Wind LLC 1","Wind","5532","WT_Top of the World Wind LLC (Duke)110WT200.2 A-1_[18]","101.2","5532","WT_Top of the World Wind LLC (Duke)110WT200.2 A-1_[18]","101.2","0","0","0","0","101.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16444","Top of the World Wind LLC 2","Wind","5532","WT_Top of the World Wind LLC (Duke)110WT200.2 A-1_[18]","99","5532","WT_Top of the World Wind LLC (Duke)110WT200.2 A-1_[18]","99","0","0","0","0","99",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"9324","TopazSolarFarmTPZ1","Solar","4500","PV_Topaz Solar Farms1PV-NT550_[18]","230","4500","PV_Topaz Solar Farms1PV-NT550_[18]","230","0","0","0","0","230",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"9326","TopazSolarFarmTPZ3","Solar","4500","PV_Topaz Solar Farms1PV-NT550_[18]","46","4500","PV_Topaz Solar Farms1PV-NT550_[18]","46","0","0","0","0","46",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"9327","TopazSolarFarmTPZ4","Solar","4500","PV_Topaz Solar Farms1PV-NT550_[18]","34","4500","PV_Topaz Solar Farms1PV-NT550_[18]","34","0","0","0","0","34",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"9328","TopazSolarFarmTPZ5","Solar","4500","PV_Topaz Solar Farms1PV-NT550_[18]","240","4500","PV_Topaz Solar Farms1PV-NT550_[18]","240","0","0","0","0","240",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17688","Totten Lake Solar","Solar","4724","PV_Totten Lake Solar1PV-T2.2_[18]","2.2","4724","PV_Totten Lake Solar1PV-T2.2_[18]","2.2","0","0","0","0","2.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19147","Tower Rd. SolarPV-T120","Solar","5026","PV_Tower Rd. SolarPV-T120_[18]","120","5026","PV_Tower Rd. SolarPV-T120_[18]","120","0","0","0","0","120",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17671","Town of Taos Waste Water (addl)","Solar","5121","PV_Town of Taos Waste Water (add l)1PV-T1_[18]","1","5121","PV_Town of Taos Waste Water (add l)1PV-T1_[18]","1","0","0","0","0","1",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17213","Tracy Pump Total","Others","4005","Pump_Tracy_2018","1","4005","Pump_Tracy_2018","1","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17514","Tranquillity","Solar","4665","PV_Tranquillity1PV-NT200_[18]","200","4665","PV_Tranquillity1PV-NT200_[18]","200","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17545","Tranquillity 8 Amarillo","Solar","4669","PV_Tranquillity 8 Amarillo1PV-NT20_[18]","20","4669","PV_Tranquillity 8 Amarillo1PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17546","Tranquillity 8 Azul","Solar","4668","PV_Tranquillity 8 Azul1PV-NT20_[18]","20","4668","PV_Tranquillity 8 Azul1PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17543","Tranquillity 8 Rojo","Solar","4667","PV_Tranquillity 8 Rojo1PV-NT100_[18]","100","4667","PV_Tranquillity 8 Rojo1PV-NT100_[18]","100","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17544","Tranquillity 8 Verde","Solar","4666","PV_Tranquillity 8 Verde1PV-NT60_[18]","60","4666","PV_Tranquillity 8 Verde1PV-NT60_[18]","60","0","0","0","0","60",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17699","Travers Solar (TVS1)","Solar","5071","PV_Travers (TVS1)1PV-NT400_[18]","399","5071","PV_Travers (TVS1)1PV-NT400_[18]","399","0","0","0","0","399",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17996","Travers Solar Phase 2","Solar","5078","PV_Travers Solar Phase 21PV-NT65_[18]","65","5078","PV_Travers Solar Phase 21PV-NT65_[18]","65","0","0","0","0","65",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17649","Treeline","Solar","4590","PV_Treeline1PV-NT3_[18]","3","4590","PV_Treeline1PV-NT3_[18]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17021","TROPICO","Solar","4549","PV_TROPICO1PV-NT14_[18]","14","4549","PV_TROPICO1PV-NT14_[18]","14","0","0","0","0","14",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18003","Tropico Solar Big Beau","Solar","4424","PV_Tropico Solar Big BeauPV-NT58_[18]","58","4424","PV_Tropico Solar Big BeauPV-NT58_[18]","58","0","0","0","0","58",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18368","Trout Creek Solar","Solar","4834","PV_Trout Creek Solar1PV-T2_[18]","2","4834","PV_Trout Creek Solar1PV-T2_[18]","2","0","0","0","0","2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16877","Tsilhqotin Solar","Solar","5076","PV_Tsilhqot in Solar Farm1PV-T0.99_[18]",".99","5076","PV_Tsilhqot in Solar Farm1PV-T0.99_[18]",".99","0","0","0","0",".99",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3401","TuanaSprings","Wind","5375","WT_Tuana Springs1WT35.7 A-1_[18]","29.4","5375","WT_Tuana Springs1WT35.7 A-1_[18]","29.4","0","0","0","0","29.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13031","Tucannon River Wind","Wind","5338","WT_Tucannon River Wind116WT267 A-1_[18]","267","5338","WT_Tucannon River Wind116WT267 A-1_[18]","267","0","0","0","0","267",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18125","Tulare Solar 5","Solar","4544","PV_Tulare Solar 5PV-NT55.83_[18]","55.83","4544","PV_Tulare Solar 5PV-NT55.83_[18]","55.83","0","0","0","0","55.83",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16957","Tule Wind","Wind","5290","WT_Tule Wind1WT127.6 A-1_[18]","127.6","5290","WT_Tule Wind1WT127.6 A-1_[18]","127.6","0","0","0","0","127.6",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"20624","Tumbleweed Solar LLC","Solar","4951","PV_Tumbleweed Solar LLC (Saturn Power Corporation)1PV-T9.9_[18]","9.9","4951","PV_Tumbleweed Solar LLC (Saturn Power Corporation)1PV-T9.9_[18]","9.9","0","0","0","0","9.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14165","Tuolumne Wind","Wind","5232","WT_Tuolumne Wind Project0WT136.3 A-1_[18]","136.59","5232","WT_Tuolumne Wind Project0WT136.3 A-1_[18]","136.59","0","0","0","0","136.59",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19323","Turquoise Solar1","Solar","4854","PV_Turquoise Solar1PV-T10_[18]","10","4854","PV_Turquoise Solar1PV-T10_[18]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
