generatorkey,ads_name,bus id,bus name,bus kv,unit id,generator typeid,subtype,long id,ads_long_name,servicestatus,commission_date,retirement_date,devstatus,balancing_area,region name,mincap(mw),maxcap(mw),initialdispatch(mw),save to binary,state,county,city,zipcode,fueltype,technology,btm,internalid,economicpmin,economicpmax,tech_type,GeneratorKey,GeneratorName_x,Type,DispatchShapeName,DispatchMultiplier,capacity_hourly_rsc,GeneratorName_y, Turbine Type,Model Type,MustRun,MinimumDownTime(hr),MinimumUpTime(hr),MaxUpTime(hr),Generic Ramp Rate Name,RampUp Rate(MW/minute),RampDn Rate(MW/minute),Startup Cost Fixed($),StartFuel(MMBTu),Startup Time,VOM Cost,IOMaxCap(MW),IOMinCap(MW),MinInput(MMBTu),IncCap2(MW),IncHR2(MMBTu/MWh),IncCap3(MW),IncHR3(MMBTu/MWh),IncCap4(MW),IncHR4(MMBTu/MWh),IncCap5(MW),IncHR5(MMBTu/MWh),IncCap6(MW),IncHR6(MMBTu/MWh),IncCap7(MW),IncHR7(MMBTu/MWh)
18183,IPMV HY Agg 1,60114,NORTHVW,138.0,'X0,2,Hydro,Agg,ADS2032,#TRUE#,#1984-06-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,0.0,9.45,0.0,YES,ID,Twin Falls,,,Water,,#FALSE#,,0,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18483,Dillard PV-T Agg,37124,CORDOVA,69.0,'X0,4,SolarPV-Tracking,Agg,ADS2032,#TRUE#,#2012-01-01#,#2050-12-31#,Existing,BANC,CA_BANC,0.0,9.4,0.0,YES,CA,Sacramento,,,Solar,Tracking,#FALSE#,,0,9.4,Solar_Tracking,18483.0,Dillard PV-T Agg,Solar,PV_Dillard 11PV-T3_[18],9.4,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19033,DG-BTM_TPWR_WA_Pierce,46679,BRDGPRT,115.0,'G1,4,DG-BTM,G0--,DG-BTM_TPWR_WA_Pierce,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,TPWR,NW_TPWR,0.0,9.23,0.0,YES,ID,,,,Solar,,#TRUE#,,0,9.23,,19033.0,DG-BTM_TPWR_WA_Pierce,Solar,DPV-ALL_Pierce_WA_F[18],9.23,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18170,CISC HY Agg Orange Co,24154,VILLA PK,230.0,'X0,2,Hydro,Agg,ADS2032,#TRUE#,#1985-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,0.0,9.2,0.0,YES,CA,Orange,,,Water,,#FALSE#,,0,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18948,DG-BTM_PNM_NM_San Miguel,12064,ROWE,24.9,'O6,4,DG-BTM,G0--,DG-BTM_PNM_NM_San Miguel,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PNM,SW_PNM,0.0,9.130941,0.0,YES,ID,,,,Solar,,#TRUE#,,0,9.130941,,18948.0,DG-BTM_PNM_NM_San Miguel,Solar,DPV-ALL_San Miguel_NM_F[18],9.130941,9.130941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18173,Falls River Agg,66760,DRUMMOND,46.0,'X0,2,Hydro,Agg,ADS2032,#TRUE#,#1993-08-22#,#2050-12-31#,Existing,PAID,BS_PACE,0.0,9.1,0.0,YES,ID,Fremont,,,Water,,#FALSE#,,0,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18984,DG-BTM_PSCO_CO_Pitkin,70542,SNOWMASS,115.0,'L0,4,DG-BTM,G0--,DG-BTM_PSCO_CO_Pitkin,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PSCO,RM_PSCO,0.0,9.086376,0.0,YES,ID,,,,Solar,,#TRUE#,,0,9.086376,,18984.0,DG-BTM_PSCO_CO_Pitkin,Solar,DPV-ALL_Pitkin_CO_F[18],9.086376,9.086376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18492,Quichapa Solar Agg,66636,WCEDAR,34.5,'X0,4,SolarPV-Tracking,Agg,ADS2032,#TRUE#,#2016-12-13#,#2036-05-29#,Existing,PAUT,BS_PACE,0.0,9.0,0.0,YES,UT,Iron,,,Solar,Tracking,#FALSE#,,0,9,Solar_Tracking,18492.0,Quichapa Solar Agg,Solar,PV_Quichapa Solar 11PV-T3_[18],9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18481,UASTP PV Agg,160699,VAIL3,13.8,'X1,4,SolarPV-NonTracking,Agg,ADS2032,#TRUE#,#2011-12-29#,#2039-12-29#,Existing,TEPC,SW_TEPC,0.0,9.0,0.0,YES,AZ,PIMA,,EC,Solar,NonTracking,#FALSE#,,0,9,Solar_NonTracking,18481.0,UASTP PV Agg,Solar,PV_UASTP II Amonix1PV-NT4.5_[18],9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078,Hyline Solar Center,610321,HOLY-12.5,12.5,'1,4,SolarPV-NonTracking,nan,nan,#TRUE#,#2016-12-31#,#2050-12-31#,Existing,IPTV,BS_IPCO,0.0,9.0,6.3,YES,OR,,,,Solar,Tracking,#FALSE#,,0,9,Solar_Tracking,13078.0,Hyline Solar Center,Solar,PV_Hyline Solar Center1PV-NT9_[18],9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18493,Sun Solar XVIII Agg,66637,COMMERCE,12.5,'X0,4,SolarPV-Tracking,Agg,ADS2032,#TRUE#,#2015-09-22#,#2035-05-29#,Existing,PAUT,BS_PACE,0.0,9.0,0.0,YES,UT,Iron,,,Solar,Tracking,#FALSE#,,0,9,Solar_Tracking,18493.0,Sun Solar XVIII Agg,Solar,PV_SunEdison Solar XVII Project 1 LLC (REUT Origination - Fiddl_[18],9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18144,ARP Loyalton Biomass,64153,LOYALTON,63.0,'X0,1,ST-NatGas,61379_1,Inland Empire Energy Center-2,#TRUE#,#2018-04-30#,#2050-12-31#,Existing,SPPC,SW_NVE,1.78,8.9,0.0,YES,CA,Sierra,,EC,NG,Single shaft,#FALSE#,,0,0,NG_Single shaft,,,,,,,ARP Loyalton Biomass,CC E_7E,,False,6.0,2.0,1.0,,5.64,5.64,7317.11,22.56,0.0,1.8,8.9,4.45,33.464,4.45,5.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18904,DG-BTM_PAUT_UT_Tooele,67300,PINECYN2,12.5,'T0,4,DG-BTM,G0--,DG-BTM_PAUT_UT_Tooele,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PAUT,BS_PACE,0.0,8.842141,0.0,YES,ID,,,,Solar,,#TRUE#,,0,8.842141,,18904.0,DG-BTM_PAUT_UT_Tooele,Solar,DPV-ALL_Tooele_UT_F[18],8.842141,8.842141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18195,Madison Agg,626003,MADISON,100.0,'X0,2,Hydro,Agg,ADS2032,#TRUE#,#1906-09-01#,#2050-12-31#,Existing,NWMT,NW_NWMT,0.0,8.8,0.0,YES,MT,Madison,,,Water,,#FALSE#,,0,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18961,DG-BTM_PSCO_CO_Baca,70460,WALSH,69.0,'N3,4,DG-BTM,G0--,DG-BTM_PSCO_CO_Baca,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PSCO,RM_PSCO,0.0,8.573745,0.0,YES,ID,,,,Solar,,#TRUE#,,0,8.573745,,18961.0,DG-BTM_PSCO_CO_Baca,Solar,DPV-ALL_Baca_CO_F[18],8.573745,8.573745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18973,DG-BTM_PSCO_CO_Fremont,70086,CANONCTY,115.0,'M1,4,DG-BTM,G0--,DG-BTM_PSCO_CO_Fremont,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PSCO,RM_PSCO,0.0,8.440631,0.0,YES,ID,,,,Solar,,#TRUE#,,0,8.440631,,18973.0,DG-BTM_PSCO_CO_Fremont,Solar,DPV-ALL_Fremont_CO_F[18],8.440631,8.440631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18981,DG-BTM_PSCO_CO_Moffat,70009,CRAIG_YV,230.0,'L3,4,DG-BTM,G0--,DG-BTM_PSCO_CO_Moffat,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PSCO,RM_PSCO,0.0,8.380063,0.0,YES,ID,,,,Solar,,#TRUE#,,0,8.380063,,18981.0,DG-BTM_PSCO_CO_Moffat,Solar,DPV-ALL_Moffat_CO_F[18],8.380063,8.380063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18854,DG-BTM_PACW_OR_Linn,45517,VINE,69.0,'Y0,4,DG-BTM,G0--,DG-BTM_PACW_OR_Linn,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PACW,NW_PACW,0.0,8.334341,0.0,YES,ID,,,,Solar,,#TRUE#,,0,8.334341,,18854.0,DG-BTM_PACW_OR_Linn,Solar,DPV-ALL_Linn_OR_F[18],8.334341,8.334341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18152,NREL NWTC Wind Agg,70170,NREL,115.0,'X2,4,WT-Onshore,Agg,ADS2032,#TRUE#,#2010-01-01#,#2050-12-31#,Existing,PSCO,RM_PSCO,0.0,8.3,0.0,YES,CO,Jefferson,,,Wind,Onshore,#FALSE#,,0,8.3,Wind_Onshore,18152.0,NREL NWTC Wind Agg,Wind,WT_NREL NWTC Wind1WT4 A-1_[18],8.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18489,PNM PV Agg Taos Co 2,12010,BLACKLAK,69.0,'X1,4,SolarPV-Tracking,Agg,ADS2032,#TRUE#,#2018-03-01#,#2050-12-31#,Existing,PNM,SW_PNM,0.0,8.278,0.0,YES,NM,Taos,,,Solar,Tracking,#FALSE#,,0,8.278,Solar_Tracking,18489.0,PNM PV Agg Taos Co 2,Solar,PV_Tres Piedras1PV-T1_[18],8.278,8.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18807,DG-BTM_NEVP_AZ_Mohave,180025,RIVERRD2,25.0,'D7,4,DG-BTM,G0--,DG-BTM_NEVP_AZ_Mohave,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,NEVP,SW_NVE,0.0,8.184732,0.0,YES,ID,,,,Solar,,#TRUE#,,0,8.184732,,18807.0,DG-BTM_NEVP_AZ_Mohave,Solar,DPV-ALL_Mohave_AZ_F[18],8.184732,8.184732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16295,MonolithB,24414,MONOLITH,66.0,'X0,3,Battery Storage,nan,nan,#TRUE#,#2016-04-08#,#2050-12-31#,Future-Conceptual,CISC,CA_CISO,-8.0,8.0,0.0,YES,CA,,,,Electricity,,#FALSE#,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19168,OR Solar 5 LLC (Merrill Solar)0PV-T8,45338,MERRILL,69.0,'1,4,SolarPV-Tracking,61423_PV1,nan,#TRUE#,#2018-01-12#,#2036-10-31#,Existing,PACW,NW_PACW,0.0,8.0,0.0,YES,AB,,,T1,Solar,Tracking,#FALSE#,,0,8,Solar_Tracking,19168.0,OR Solar 5 LLC (Merrill Solar)0PV-T8,Solar,PV_OR Solar 5 LLC (Merrill Solar)0PV-T8_[18],8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18203,Ridgway Hydro Agg,72742,RIDGEWAY,4.2,'X0,2,Hydro,Agg,ADS2032,#TRUE#,#2014-06-06#,#2050-12-31#,Existing,WACM,RM_WACM,0.0,8.0,0.0,YES,CO,Ouray,,,Water,,#FALSE#,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18444,Allison Rd Solar Park Agg,10008,ALLISON,13.8,'X1,4,SolarPV-NonTracking,Agg,ADS2032,#TRUE#,#2018-02-01#,#2050-12-31#,Existing,PNM,SW_PNM,0.0,8.0,0.0,YES,NM,McKinley,,EC,Solar,NonTracking,#FALSE#,,0,8,Solar_NonTracking,18444.0,Allison Rd Solar Park Agg,Solar,PV_Allison Rd. Solar Park 11PV-NT4_[18],8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18412,CISC GT Agg Multi-Co 1,25081,WDT251,13.8,'EQ,1,CT-NatGas-Aero,Agg,2032ADS,#TRUE#,#2010-09-20#,#2050-12-31#,Existing,CISC,CA_CISO,2.08,7.76,0.0,YES,CA,Los Angeles,,EC,NG,Areo,#FALSE#,,2.08,7.76,NG_Areo,,,,,,,CISC GT Agg Multi-Co 1,GT T_GT T,GT LM6000 generic,False,1.0,1.0,-1.0,GT LMS RR,4.68,4.68,155.7818,23.556,0.0,0.45,7.76,2.08,33.806,5.68,9.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18939,DG-BTM_PNM_NM_Grant,13040,MD3,23.0,'P5,4,DG-BTM,G0--,DG-BTM_PNM_NM_Grant,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PNM,SW_PNM,0.0,7.626663,0.0,YES,ID,,,,Solar,,#TRUE#,,0,7.626663,,18939.0,DG-BTM_PNM_NM_Grant,Solar,DPV-ALL_Grant_NM_F[18],7.626663,7.626663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18901,DG-BTM_PAUT_UT_Sanpete,65856,JERUSALM,46.0,'T3,4,DG-BTM,G0--,DG-BTM_PAUT_UT_Sanpete,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PAUT,BS_PACE,0.0,7.613814,0.0,YES,ID,,,,Solar,,#TRUE#,,0,7.613814,,18901.0,DG-BTM_PAUT_UT_Sanpete,Solar,DPV-ALL_Sanpete_UT_F[18],7.613814,7.613814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13227,Marquez,10197,MARQUEZ,12.5,'PV,4,SolarPV-Tracking,_-_-_,Cibola Solar Energy Center,#TRUE#,#2014-12-31#,#2050-12-31#,Existing,PNM,SW_PNM,0.0,7.58,6.08,YES,NM,,,,Solar,Tracking,#FALSE#,,0,7.58,Solar_Tracking,13227.0,Marquez,Solar,PV_Cibola Solar PV1PV-T7.58_[18],7.58,7.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17946,Kennecott Refinery1ST7.54,66600,UPP,44.3,'X0,1,ST-NatGas,56163_n/a,Island Cogen-1_Island Cogen-1_IPP-ICG,#TRUE#,#2012-04-01#,#2022-12-31#,Existing,PAUT,BS_PACE,1.508,7.54,0.0,YES,BC,,,EC,NG,Industrial,#FALSE#,,7.54,7.54,NG_Industrial,,,,,,,Kennecott Refinery1ST7.54,CC,,False,6.0,2.0,-1.0,,17.4,17.4,22574.06,69.6,1.0,2.1,7.54,7.54,1218.902,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13268,Otero County,13025,ALAMO_N,12.47,'PV,4,SolarPV-NonTracking,NM-??-??,PNM Otero County Solar (Tularosa Solar Energy Center) OTE1,#TRUE#,#2013-12-10#,#2050-12-31#,Under Construction,PNM,SW_PNM,0.0,7.5,4.125,YES,NM,Otero,Alamogordo,,Solar,Tracking,#FALSE#,,0,7.5,Solar_Tracking,13268.0,Otero County,Solar,PV_Otero County Solar PV1PV-NT7.5_[18],7.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17943,Goodsprings Waste Heat RecoverHR1ST7.5,18159,GOODSPTP,69.0,'X1,1,ST-NatGas,57684_HR1,Island Cogen-1_Island Cogen-1_IPP-ICG,#TRUE#,#2010-11-01#,#2050-12-31#,Existing,NEVP,SW_NVE,1.5,7.5,0.0,YES,BC,,,EC,NG,Industrial,#FALSE#,,7.5,7.5,NG_Industrial,,,,,,,Goodsprings Waste Heat RecoverHR1ST7.5,CC,,False,6.0,2.0,-1.0,,17.4,17.4,22574.06,69.6,1.0,2.1,7.5,7.5,1218.902,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18494,TEPC PV Agg Pima Co 1,160699,VAIL3,13.8,'X2,4,SolarPV-Tracking,Agg,ADS2032,#TRUE#,#2014-07-01#,#2034-07-01#,Existing,TEPC,SW_TEPC,0.0,7.4,0.0,YES,AZ,PIMA,,,Solar,Tracking,#FALSE#,,0,7.4,Solar_Tracking,18494.0,TEPC PV Agg Pima Co 1,Solar,PV_Cogenra UASTP1PV-T1.1_[18],7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19009,DG-BTM_SPPC_NV_Douglas,640005,MULLER,120.0,'I5,4,DG-BTM,G0--,DG-BTM_SPPC_NV_Douglas,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,SPPC,SW_NVE,0.0,7.24199,0.0,YES,ID,,,,Solar,,#TRUE#,,0,7.24199,,19009.0,DG-BTM_SPPC_NV_Douglas,Solar,DPV-ALL_Douglas_NV_F[18],7.24199,7.24199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18907,DG-BTM_PAUT_UT_Wasatch,68839,HL&P-HS,46.0,'S7,4,DG-BTM,G0--,DG-BTM_PAUT_UT_Wasatch,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PAUT,BS_PACE,0.0,7.193551,0.0,YES,ID,,,,Solar,,#TRUE#,,0,7.193551,,18907.0,DG-BTM_PAUT_UT_Wasatch,Solar,DPV-ALL_Wasatch_UT_F[18],7.193551,7.193551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18351,Existing Community Solar Gardens (net),70550,W.CANON,115.0,'X1,4,SolarPV-NonTracking,_99999,2032ADS,#TRUE#,#2021-12-31#,#2050-12-31#,Existing,PSCO,RM_PSCO,0.0,7.12,0.0,YES,CO,,,EC,Solar,Non-Tracking,#FALSE#,,0,7.12,Solar_Non-Tracking,18351.0,Existing Community Solar Gardens (net),Solar,PV_Solar Community Garden (2022)3PV-NT2.5_[18],7.12,7.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18902,DG-BTM_PAUT_UT_Sevier,66331,SEVR TAP,46.0,'T2,4,DG-BTM,G0--,DG-BTM_PAUT_UT_Sevier,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PAUT,BS_PACE,0.0,7.069357,0.0,YES,ID,,,,Solar,,#TRUE#,,0,7.069357,,18902.0,DG-BTM_PAUT_UT_Sevier,Solar,DPV-ALL_Sevier_UT_F[18],7.069357,7.069357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19029,DG-BTM_TEPC_NV_Clark,162400,DAVIS_UES,69.0,'G5,4,DG-BTM,G0--,DG-BTM_TEPC_NV_Clark,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,TEPC,SW_TEPC,0.0,7.014292,0.0,YES,ID,,,,Solar,,#TRUE#,,0,7.014292,,19029.0,DG-BTM_TEPC_NV_Clark,Solar,DPV-ALL_Clark_NV_F[18],7.014292,7.014292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18469,Ramona PV-NT Agg,22836,TALEGA,69.0,'X0,4,SolarPV-NonTracking,Agg,ADS2032,#TRUE#,#2013-12-31#,#2050-12-31#,Existing,CISD,CA_CISO,0.0,7.0,0.0,YES,CA,San Diego,,EC,Solar,NonTracking,#FALSE#,,0,7,Solar_NonTracking,18469.0,Ramona PV-NT Agg,Solar,PV_Ramona 11PV-NT2_[18],7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18199,NEVP HY Agg Washoe Co,64306,MRKTWAIN,120.0,'X1,2,Hydro,Agg,ADS2032,#TRUE#,#1913-12-01#,#2050-12-31#,Existing,SPPC,SW_NVE,0.0,6.99,0.0,YES,NV,Washoe,,,Water,,#FALSE#,,0,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19091,DG-BTM_WALC_AZ_Maricopa,19061,PHXWAPA,230.0,'Z3,4,DG-BTM,G0--,DG-BTM_WALC_AZ_Maricopa,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,WALC,SW_WALC,0.0,6.943087,0.0,YES,ID,,,,Solar,,#TRUE#,,0,6.943087,,19091.0,DG-BTM_WALC_AZ_Maricopa,Solar,DPV-ALL_Maricopa_AZ_F[18],6.943087,6.943087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18661,DG-BTM_BPAT_WA_Clark,47449,BEAVERBAY,13.1,'S3,4,DG-BTM,G0--,DG-BTM_BPAT_WA_Clark,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,BPAT,NW_BPAT,0.0,6.928916,0.0,YES,ID,,,,Solar,,#TRUE#,,0,6.928916,,18661.0,DG-BTM_BPAT_WA_Clark,Solar,DPV-ALL_Clark_WA_F[18],6.928916,6.928916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18839,DG-BTM_PACW_OR_Benton,44562,WAKERB,115.0,'Z5,4,DG-BTM,G0--,DG-BTM_PACW_OR_Benton,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PACW,NW_PACW,0.0,6.904462,0.0,YES,ID,,,,Solar,,#TRUE#,,0,6.904462,,18839.0,DG-BTM_PACW_OR_Benton,Solar,DPV-ALL_Benton_OR_F[18],6.904462,6.904462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16852,Alamosa,70374,SANLSVLY,115.0,'X1,4,SolarPV-Tracking,nan,nan,#TRUE#,#2007-12-17#,#2027-12-31#,Existing,PSCO,RM_PSCO,0.0,6.9,0.0,YES,CO,,,,Solar,,#FALSE#,,0,6.9,,16852.0,Alamosa,Solar,PV_Alamosa1PV-NT6.95_[18],6.9,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18619,DG-BTM_BANC_CA_Alameda,37649,LLNLAB,115.0,'W5,4,DG-BTM,G0--,DG-BTM_BANC_CA_Alameda,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,BANC,CA_BANC,0.0,6.833223,0.0,YES,ID,,,,Solar,,#TRUE#,,0,6.833223,,18619.0,DG-BTM_BANC_CA_Alameda,Solar,DPV-ALL_Alameda_CA_F[18],6.833223,6.833223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18955,DG-BTM_PNM_NM_Union,12006,AMISTAD,69.0,'N9,4,DG-BTM,G0--,DG-BTM_PNM_NM_Union,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PNM,SW_PNM,0.0,6.732251,0.0,YES,ID,,,,Solar,,#TRUE#,,0,6.732251,,18955.0,DG-BTM_PNM_NM_Union,Solar,DPV-ALL_Union_NM_F[18],6.732251,6.732251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18983,DG-BTM_PSCO_CO_Otero,70178,FOWLER,69.0,'L1,4,DG-BTM,G0--,DG-BTM_PSCO_CO_Otero,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PSCO,RM_PSCO,0.0,6.710294,0.0,YES,ID,,,,Solar,,#TRUE#,,0,6.710294,,18983.0,DG-BTM_PSCO_CO_Otero,Solar,DPV-ALL_Otero_CO_F[18],6.710294,6.710294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18790,DG-BTM_IPTV_ID_Canyon,60105,CALDWELL,138.0,'F4,4,DG-BTM,G0--,DG-BTM_IPTV_ID_Canyon,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,IPTV,BS_IPCO,0.0,6.686964,0.0,YES,ID,,,,Solar,,#TRUE#,,0,6.686964,,18790.0,DG-BTM_IPTV_ID_Canyon,Solar,DPV-ALL_Canyon_ID_F[18],6.686964,6.686964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18941,DG-BTM_PNM_NM_Lincoln,13011,RUIDOSO,115.0,'P3,4,DG-BTM,G0--,DG-BTM_PNM_NM_Lincoln,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PNM,SW_PNM,0.0,6.677311,0.0,YES,ID,,,,Solar,,#TRUE#,,0,6.677311,,18941.0,DG-BTM_PNM_NM_Lincoln,Solar,DPV-ALL_Lincoln_NM_F[18],6.677311,6.677311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18952,DG-BTM_PNM_NM_Socorro,12074,SOCORROP,24.9,'O2,4,DG-BTM,G0--,DG-BTM_PNM_NM_Socorro,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PNM,SW_PNM,0.0,6.552695,0.0,YES,ID,,,,Solar,,#TRUE#,,0,6.552695,,18952.0,DG-BTM_PNM_NM_Socorro,Solar,DPV-ALL_Socorro_NM_F[18],6.552695,6.552695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18052,Arizona Western College PV Agg,85889,REDONDO,12.5,'X1,4,SolarPV-NonTracking,Agg,2032ADS Agg,#TRUE#,#2011-10-29#,#2050-12-31#,Existing,AZPS,SW_AZPS,0.0,6.44,0.0,YES,AZ,Yuma,,EC,Solar,Fixed,#FALSE#,,0,6.44,Solar_Fixed,18052.0,Arizona Western College PV Agg,Solar,PV_ARIZONA WESTERN COLLEGE1PV0.87_[18],6.44,6.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18056,City of Phoenix WS PV Agg,84468,LAKESIDE,69.0,'X1,4,SolarPV-NonTracking,Agg,2032ADS Agg,#TRUE#,#2012-12-20#,#2050-12-31#,Existing,AZPS,SW_AZPS,0.0,6.43,0.0,YES,AZ,Maricopa,,EC,Solar,Fixed,#FALSE#,,0,6.43,Solar_Fixed,18056.0,City of Phoenix WS PV Agg,Solar,PV_City of Phoenix Water Services1PV3.31_[18],6.43,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19031,DG-BTM_TIDC_CA_Santa Clara,38478,WESTPORT,69.0,'G3,4,DG-BTM,G0--,DG-BTM_TIDC_CA_Santa Clara,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,TIDC,CA_TIDC,0.0,6.359576,0.0,YES,ID,,,,Solar,,#TRUE#,,0,6.359576,,19031.0,DG-BTM_TIDC_CA_Santa Clara,Solar,DPV-ALL_Santa Clara_CA_F[18],6.359576,6.359576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16944,Desert Green Solar Farm,22085,BORREGO,12.5,'6,4,SolarPV-Tracking,nan,nan,#TRUE#,#2013-02-13#,#2050-12-31#,Existing,CISD,CA_CISO,0.0,6.3,0.0,YES,CA,,,,Solar,Tracking,#FALSE#,,0,6.3,Solar_Tracking,16944.0,Desert Green Solar Farm,Solar,PV_Desert Green Solar Farm1PV-NT6.3_[18],6.3,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18451,CIPV PV-NT Agg SanJoaquin Co 1,33510,AVENA,115.0,'X1,4,SolarPV-NonTracking,Agg,ADS2032,#TRUE#,#2017-12-26#,#2050-12-31#,Existing,CIPV,CA_CISO,0.0,6.25,0.0,YES,CA,San Joaquin,,EC,Solar,NonTracking,#FALSE#,,0,6.25,Solar_NonTracking,18451.0,CIPV PV-NT Agg SanJoaquin Co 1,Solar,PV_Bakersfield Solar 11PV-NT5.25_[18],6.25,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
